"REF_DATE","GEO","DGUID","Supply and disposition","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-02","Canada","2016A000011124","Shipments","Distillers grains, total","Metric tonnes","214","units","0","v1277885599","1.5.9","78932","","","","0"
"2021-02","Canada","2016A000011124","Shipments","Renewable fuel plant co-products except distillers grains","Metric tonnes","214","units","0","v1277885557","1.5.10","9947","","","","0"
"2021-02","Canada","2016A000011124","Losses and adjustments","Renewable fuel plant feedstocks, total","Metric tonnes","214","units","0","v1277885552","1.6.1","172","","","","0"
"2021-02","Canada","2016A000011124","Losses and adjustments","Cereal grains, total","Metric tonnes","214","units","0","v1277885563","1.6.2","39","","","","0"
"2021-02","Canada","2016A000011124","Losses and adjustments","Vegetable oils, total","Metric tonnes","214","units","0","v1277885568","1.6.3","7","","","","0"
"2021-02","Canada","2016A000011124","Losses and adjustments","Other renewable fuel plant feedstocks, total","Metric tonnes","214","units","0","v1277885573","1.6.4","126","","","","0"
"2021-02","Canada","2016A000011124","Losses and adjustments","Renewable fuels, total","Cubic metres","72","units","0","v1277885578","1.6.5","25","","","","0"
"2021-02","Canada","2016A000011124","Losses and adjustments","Fuel ethanol","Cubic metres","72","units","0","v1277885583","1.6.6","-25","","","","0"
"2021-02","Canada","2016A000011124","Losses and adjustments","Renewable fuels except fuel ethanol","Cubic metres","72","units","0","v1277885588","1.6.7","50","","","","0"
"2021-02","Canada","2016A000011124","Losses and adjustments","Renewable fuel plant co-products, total","Metric tonnes","214","units","0","v1277885594","1.6.8","172","","","","0"
"2021-02","Canada","2016A000011124","Losses and adjustments","Distillers grains, total","Metric tonnes","214","units","0","v1277885600","1.6.9","531","","","","0"
"2021-02","Canada","2016A000011124","Losses and adjustments","Renewable fuel plant co-products except distillers grains","Metric tonnes","214","units","0","v1277885558","1.6.10","-359","","","","0"
